radius,fraction,migration,r1_occurrence,germline,embryo,conversion,fitness,dominantR2,recessiveR2,invasiveness,suppressed_withoutChase,drive_lost_withoutChase,pop_resistence_without_chase,suppressed_afterChase,drive_lost_afterChase,pop_resistence_after_chase, long_term_chase,generation,rate_dr,rate_has_drive,rate_r2,ending_population_size,gen_chase_started,avg_pop_during_chase,duration_of_chasing,avg_female_fertile,final_female_fertile
0.2,0.1,0.05,1.0e-05,0.1,0.03,0.9,0.8,F,T,1,1,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-05,0.1,0.03,0.9,0.8,F,T,1,0,0,0,0,0,1,0,112,0.382656,0.612014,0.113189,11070,12,9775,100,2573,4061
0.2,0.1,0.05,1.0e-05,0.1,0.03,0.9,0.8,F,T,1,0,0,0,1,0,0,0,83,0,0,0,0,13,5638,70,1217,0
0.2,0.1,0.05,1.0e-05,0.1,0.03,0.9,0.8,F,T,1,0,0,0,0,0,1,0,171,0.486952,0.729764,0.12556,19198,12,8031,159,1891,5826
0.2,0.1,0.05,1.0e-05,0.1,0.03,0.9,0.8,F,T,1,1,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-05,0.1,0.03,0.9,0.8,F,T,1,0,0,0,1,0,0,0,553,0,0,0,0,13,9783,540,2298,0
0.2,0.1,0.05,1.0e-05,0.1,0.03,0.9,0.8,F,T,1,1,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,F,T,1,0,0,0,0,0,0,1,1000,0.599326,0.817383,0.19952,9791,12,8909,988,2018,1770
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,F,T,1,0,0,0,1,0,0,0,219,0,0,0,0,12,9551,207,2263,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,F,T,1,0,0,0,1,0,0,0,163,0,0,0,0,14,8678,149,1961,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,F,T,1,1,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,F,T,1,0,0,0,1,0,0,0,527,0,0,0,0,13,9503,514,2254,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,F,T,1,0,0,0,1,0,0,0,67,0,0,0,0,12,7340,55,1402,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,F,T,1,0,0,0,0,1,0,0,27,0.0,0.0,0.120581,82024,13,25583,14,9574,40199
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,F,T,1,0,0,0,1,0,0,0,183,0,0,0,0,12,6918,171,1433,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,F,T,1,0,0,0,1,0,0,0,641,0,0,0,0,12,8796,629,2000,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,F,T,1,1,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,F,T,1,0,0,0,1,0,0,0,151,0,0,0,0,12,9330,139,2402,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,F,T,1,0,0,0,0,0,1,0,181,0.391829,0.595371,0.12019,17930,11,7857,170,1717,6241
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,F,T,1,0,0,0,1,0,0,0,461,0,0,0,0,14,11034,447,3026,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,F,T,1,0,0,0,1,0,0,0,453,0,0,0,0,12,7922,441,1817,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,F,T,1,0,0,0,1,0,0,0,44,0,0,0,0,11,1940,33,279,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,F,T,1,0,0,0,1,0,0,0,548,0,0,0,0,14,10463,534,2771,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,F,T,1,1,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,F,T,1,0,0,0,1,0,0,0,26,0,0,0,0,16,245,10,26,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,F,T,1,0,0,0,1,0,0,0,23,0,0,0,0,13,380,10,49,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,F,T,1,0,0,0,1,0,0,0,260,0,0,0,0,13,7317,247,1621,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,F,T,1,0,0,0,1,0,0,0,372,0,0,0,0,14,7844,358,1673,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,F,T,1,0,0,0,1,0,0,0,108,0,0,0,0,13,9076,95,2411,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,F,T,1,0,0,0,1,0,0,0,46,0,0,0,0,13,721,33,95,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,F,T,1,0,0,0,1,0,0,0,251,0,0,0,0,13,8549,238,2106,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,F,T,1,1,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,F,T,1,0,0,0,1,0,0,0,175,0,0,0,0,12,8543,163,1835,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,F,T,1,0,0,0,1,0,0,0,133,0,0,0,0,14,6500,119,1230,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,F,T,1,0,0,0,0,0,0,1,1000,0.307553,0.463534,0.106428,42752,13,9584,987,2541,16185
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,F,T,1,0,0,0,1,0,0,0,114,0,0,0,0,12,8724,102,2005,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,F,T,1,0,0,0,1,0,0,0,811,0,0,0,0,14,8717,797,2154,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,F,T,1,0,0,0,1,0,0,0,343,0,0,0,0,12,10216,331,2626,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,F,T,1,1,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,F,T,1,0,0,0,0,1,0,0,54,0.0,0.0,0.149554,59256,12,9456,42,3121,28718
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,F,T,1,1,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,F,T,1,0,0,0,1,0,0,0,228,0,0,0,0,13,14303,215,4487,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,F,T,1,0,0,0,1,0,0,0,249,0,0,0,0,12,10942,237,3185,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,F,T,1,0,0,0,1,0,0,0,25,0,0,0,0,13,674,12,93,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,F,T,1,1,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,F,T,1,0,0,0,1,0,0,0,122,0,0,0,0,12,9689,110,2456,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,F,T,1,1,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,F,T,1,1,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,F,T,1,0,0,1,0,0,0,0,17,0.317204,0.531127,0.0234293,10457,0,0,0,0,4688
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,F,T,1,0,0,0,1,0,0,0,32,0,0,0,0,14,509,18,69,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,F,T,1,0,0,0,1,0,0,0,24,0,0,0,0,13,674,11,77,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,F,T,1,0,0,0,1,0,0,0,230,0,0,0,0,12,7537,218,1609,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,F,T,1,1,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,F,T,1,0,0,0,1,0,0,0,866,0,0,0,0,12,8383,854,1909,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,F,T,1,0,0,0,1,0,0,0,395,0,0,0,0,11,10189,384,2714,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,F,T,1,0,0,0,1,0,0,0,359,0,0,0,0,13,12909,346,3743,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,F,T,1,0,0,0,1,0,0,0,337,0,0,0,0,13,7230,324,1691,0
